customer_key,customer_id,company_name,segment,industry,company_size,signup_date
4318,CUST04318,"Myers, Young and Harrison",Enterprise,Manufacturing,Large,2023-10-09
4319,CUST04319,Olson-White,Enterprise,Retail,Small,2022-06-14
4320,CUST04320,Logan-Allen,SMB,Finance,Large,2024-04-25
4321,CUST04321,"Massey, Thompson and Campbell",SMB,Manufacturing,Medium,2025-07-07
4322,CUST04322,"Williams, Cole and Ross",MidMarket,Education,Medium,2022-12-24
4323,CUST04323,"Brandt, Davenport and Stokes",MidMarket,Technology,Small,2024-12-09
4324,CUST04324,Garrett-Hall,MidMarket,Finance,Large,2024-11-15
4325,CUST04325,Hodges and Sons,SMB,Retail,Large,2024-01-04
4326,CUST04326,Gordon LLC,MidMarket,Education,Small,2025-02-01
4327,CUST04327,"Hodges, Wilson and Bullock",SMB,Retail,Large,2023-11-01
4328,CUST04328,Fisher and Sons,SMB,Manufacturing,Small,2022-09-05
4329,CUST04329,Johnson-Jones,Enterprise,Education,Medium,2024-12-14
4330,CUST04330,Martin and Sons,MidMarket,Retail,Large,2022-07-03
4331,CUST04331,Burton-Hughes,MidMarket,Healthcare,Large,2024-09-06
4332,CUST04332,Taylor Group,SMB,Technology,Medium,2023-04-04
4333,CUST04333,Robinson-Lee,SMB,Technology,Large,2021-09-02
4334,CUST04334,Hale Group,SMB,Education,Medium,2026-05-19
4335,CUST04335,"Deleon, Wise and Gibson",SMB,Education,Small,2024-07-01
4336,CUST04336,Rollins-Wilkins,MidMarket,Retail,Medium,2023-01-20
4337,CUST04337,Roberts-Rose,MidMarket,Finance,Small,2023-12-01
4338,CUST04338,Tucker-Burke,SMB,Finance,Small,2022-11-02
4339,CUST04339,"Ingram, Evans and Wood",MidMarket,Technology,Small,2022-12-21
4340,CUST04340,Hall Ltd,MidMarket,Technology,Medium,2023-06-10
4341,CUST04341,Houston-Wood,SMB,Healthcare,Small,2022-10-14
4342,CUST04342,"Carroll, Clark and Torres",MidMarket,Education,Medium,2025-02-19
4343,CUST04343,Sanchez and Sons,MidMarket,Finance,Large,2025-01-05
4344,CUST04344,"Schmidt, Frazier and Lane",MidMarket,Retail,Medium,2021-08-28
4345,CUST04345,Mason PLC,Enterprise,Technology,Small,2022-09-08
4346,CUST04346,Bradley Group,Enterprise,Retail,Small,2025-04-10
4347,CUST04347,Garcia-Jones,Enterprise,Technology,Medium,2022-11-17
4348,CUST04348,"Campbell, Ramirez and Walters",SMB,Retail,Small,2022-06-13
4349,CUST04349,"Lopez, Newman and Bauer",SMB,Retail,Medium,2023-09-14
4350,CUST04350,White-Rhodes,MidMarket,Education,Large,2021-09-19
4351,CUST04351,Evans Ltd,Enterprise,Manufacturing,Medium,2023-12-13
4352,CUST04352,Wells PLC,MidMarket,Education,Medium,2024-06-13
4353,CUST04353,"King, Golden and Ford",SMB,Healthcare,Small,2026-01-06
4354,CUST04354,Murphy-Gonzalez,MidMarket,Technology,Small,2023-05-26
4355,CUST04355,Burns and Sons,Enterprise,Finance,Medium,2022-09-15
4356,CUST04356,Taylor-Wagner,SMB,Healthcare,Small,2022-06-27
4357,CUST04357,"Davis, Walton and Matthews",MidMarket,Manufacturing,Small,2022-02-03
4358,CUST04358,Hanna Ltd,SMB,Education,Medium,2022-01-14
4359,CUST04359,"Marshall, Simpson and Stevens",MidMarket,Technology,Small,2021-12-15
4360,CUST04360,"Hopkins, Green and Horne",SMB,Manufacturing,Medium,2021-09-10
4361,CUST04361,"Kim, Fitzgerald and Richards",MidMarket,Finance,Small,2023-10-07
4362,CUST04362,"Benjamin, Best and Andrews",MidMarket,Education,Large,2025-12-10
4363,CUST04363,Perez-Ross,SMB,Technology,Large,2025-06-09
4364,CUST04364,Barajas-Riley,SMB,Healthcare,Large,2024-12-08
4365,CUST04365,Gentry-Jones,MidMarket,Retail,Large,2025-07-12
4366,CUST04366,Johnson-Cook,SMB,Technology,Medium,2022-09-10
4367,CUST04367,Barker-Petersen,MidMarket,Education,Small,2022-11-21
4368,CUST04368,"Johnson, Hill and Mcmillan",MidMarket,Retail,Small,2025-03-19
4369,CUST04369,Little-Lambert,MidMarket,Education,Medium,2024-08-28
4370,CUST04370,Marquez-Logan,Enterprise,Manufacturing,Large,2023-07-01
4371,CUST04371,Lewis PLC,SMB,Healthcare,Large,2022-05-19
4372,CUST04372,Meyer-Howard,SMB,Healthcare,Large,2023-10-11
4373,CUST04373,Goodwin-Grant,MidMarket,Healthcare,Small,2021-12-27
4374,CUST04374,Taylor-Harris,MidMarket,Finance,Large,2025-08-30
4375,CUST04375,"Smith, Tucker and Jones",SMB,Finance,Large,2023-10-31
4376,CUST04376,"Lewis, Cohen and Weaver",MidMarket,Manufacturing,Medium,2023-08-05
4377,CUST04377,Lawrence and Sons,Enterprise,Technology,Medium,2022-03-12
4378,CUST04378,"Bell, Kaufman and Morales",SMB,Manufacturing,Large,2021-09-16
4379,CUST04379,Wells Inc,SMB,Manufacturing,Small,2023-01-05
4380,CUST04380,Palmer-Johnson,SMB,Retail,Medium,2026-04-23
4381,CUST04381,Hayes-Hall,MidMarket,Retail,Large,2022-06-07
4382,CUST04382,Fernandez-Wolfe,MidMarket,Manufacturing,Small,2023-06-01
4383,CUST04383,Harvey PLC,SMB,Manufacturing,Small,2025-12-20
4384,CUST04384,"Alvarez, Kim and Hernandez",MidMarket,Technology,Medium,2024-06-07
4385,CUST04385,Noble-Montes,SMB,Healthcare,Medium,2022-11-15
4386,CUST04386,Morgan Inc,SMB,Manufacturing,Medium,2025-01-14
4387,CUST04387,Carlson Inc,MidMarket,Finance,Small,2021-12-08
4388,CUST04388,"Carson, Stevens and Clark",SMB,Healthcare,Large,2021-08-26
4389,CUST04389,"Curry, Hoffman and Nguyen",MidMarket,Manufacturing,Small,2024-12-09
4390,CUST04390,Weeks-Clark,SMB,Manufacturing,Small,2026-04-01
4391,CUST04391,"Gray, Lawrence and Lamb",MidMarket,Technology,Large,2022-06-08
4392,CUST04392,Mayo-Lyons,SMB,Technology,Small,2024-03-21
4393,CUST04393,"Garcia, Whitaker and Arnold",MidMarket,Retail,Large,2024-06-29
4394,CUST04394,"Randall, Mccullough and Mccall",MidMarket,Education,Small,2021-10-18
4395,CUST04395,Ferguson-Alvarado,Enterprise,Manufacturing,Medium,2022-02-21
4396,CUST04396,Duarte-Stone,MidMarket,Technology,Large,2024-01-12
4397,CUST04397,"Watson, Russell and Mata",MidMarket,Healthcare,Small,2022-01-09
4398,CUST04398,"Malone, Johnson and Morales",MidMarket,Retail,Large,2021-08-15
4399,CUST04399,"Jones, Werner and Combs",MidMarket,Technology,Medium,2025-10-11
4400,CUST04400,Hall-Hamilton,SMB,Manufacturing,Small,2023-01-28
4401,CUST04401,Ramirez-Lewis,Enterprise,Healthcare,Small,2023-01-10
4402,CUST04402,Turner Group,MidMarket,Manufacturing,Medium,2025-08-16
4403,CUST04403,Smith-Hutchinson,SMB,Technology,Medium,2022-08-19
4404,CUST04404,Griffin-Craig,MidMarket,Education,Medium,2025-04-09
4405,CUST04405,"Rogers, Wood and Green",Enterprise,Retail,Small,2024-06-18
4406,CUST04406,Nunez Inc,SMB,Technology,Small,2023-09-08
4407,CUST04407,Andersen-Johnson,SMB,Education,Large,2025-07-07
4408,CUST04408,Adkins and Sons,SMB,Manufacturing,Small,2024-07-21
4409,CUST04409,Osborne PLC,Enterprise,Finance,Medium,2021-12-18
4410,CUST04410,"Huber, Spencer and Saunders",SMB,Retail,Medium,2022-08-06
4411,CUST04411,Ross Ltd,SMB,Healthcare,Small,2024-01-30
4412,CUST04412,Valencia LLC,MidMarket,Finance,Medium,2025-01-22
4413,CUST04413,Terry Inc,SMB,Technology,Medium,2026-02-17
4414,CUST04414,Villarreal Group,SMB,Education,Medium,2022-04-10
4415,CUST04415,Kelly PLC,SMB,Technology,Medium,2021-11-09
4416,CUST04416,Davis-Yoder,SMB,Manufacturing,Small,2023-08-21
4417,CUST04417,Brewer-Lee,Enterprise,Manufacturing,Medium,2024-08-06
4418,CUST04418,"Cisneros, Riddle and Morris",Enterprise,Education,Medium,2025-07-18
4419,CUST04419,"Jackson, Roberts and Jenkins",Enterprise,Retail,Large,2022-01-09
4420,CUST04420,Rodriguez-Smith,Enterprise,Manufacturing,Large,2026-05-10
4421,CUST04421,"Mooney, Fernandez and Chan",SMB,Healthcare,Small,2022-08-07
4422,CUST04422,"Cox, Johnson and Jones",SMB,Finance,Small,2026-03-04
4423,CUST04423,Garner-Collins,MidMarket,Education,Medium,2021-11-29
4424,CUST04424,"Martinez, Williams and Barker",SMB,Retail,Large,2025-08-09
4425,CUST04425,Mathis Inc,Enterprise,Education,Medium,2022-10-03
4426,CUST04426,"Rose, Scott and Mcdaniel",MidMarket,Education,Small,2026-03-30
4427,CUST04427,"Casey, Peterson and Mcdonald",SMB,Finance,Large,2022-03-31
4428,CUST04428,Craig-Newton,SMB,Healthcare,Medium,2023-03-19
4429,CUST04429,Ortega-Mcguire,MidMarket,Manufacturing,Small,2025-01-28
4430,CUST04430,Parker Ltd,MidMarket,Retail,Medium,2021-12-21
4431,CUST04431,"Reyes, Roman and Houston",SMB,Manufacturing,Large,2021-12-03
4432,CUST04432,Torres Group,SMB,Manufacturing,Medium,2025-10-10
4433,CUST04433,Dyer-Williams,SMB,Education,Medium,2022-05-15
4434,CUST04434,White PLC,MidMarket,Education,Medium,2024-08-30
4435,CUST04435,Villarreal-Brewer,SMB,Healthcare,Medium,2023-01-02
4436,CUST04436,Montgomery-Gonzalez,SMB,Technology,Large,2025-09-27
4437,CUST04437,Smith-Gomez,SMB,Healthcare,Medium,2021-11-02
4438,CUST04438,"Sanchez, Jones and Mitchell",SMB,Manufacturing,Medium,2024-09-04
4439,CUST04439,Freeman Ltd,SMB,Finance,Large,2023-05-11
4440,CUST04440,"Smith, Hines and Gardner",SMB,Education,Medium,2025-09-19
4441,CUST04441,Hammond Group,SMB,Education,Medium,2021-08-20
4442,CUST04442,Douglas-Weaver,Enterprise,Education,Small,2025-12-06
4443,CUST04443,"Aguilar, Gardner and Davis",Enterprise,Healthcare,Small,2023-04-07
4444,CUST04444,Murphy LLC,MidMarket,Education,Medium,2026-05-18
4445,CUST04445,"Lee, Clark and Escobar",Enterprise,Healthcare,Small,2024-10-01
4446,CUST04446,Benson PLC,SMB,Retail,Medium,2024-12-14
4447,CUST04447,Strickland-White,SMB,Finance,Small,2024-07-29
4448,CUST04448,"Jones, Lynn and Moore",Enterprise,Education,Medium,2024-11-26
4449,CUST04449,Kelly-Young,MidMarket,Education,Medium,2026-01-05
4450,CUST04450,Jordan-Rodriguez,SMB,Education,Medium,2024-12-29
4451,CUST04451,Pollard-Nelson,SMB,Retail,Small,2024-11-04
4452,CUST04452,Schultz-Johnson,Enterprise,Education,Medium,2026-02-05
4453,CUST04453,Stone-Brown,SMB,Education,Medium,2024-11-12
4454,CUST04454,"Calderon, Gray and Green",SMB,Manufacturing,Large,2025-12-31
4455,CUST04455,Lucas LLC,SMB,Technology,Large,2026-05-05
4456,CUST04456,Cruz-Evans,MidMarket,Retail,Large,2025-12-25
4457,CUST04457,Porter Inc,MidMarket,Education,Medium,2024-07-02
4458,CUST04458,Short LLC,MidMarket,Healthcare,Large,2024-04-01
4459,CUST04459,Rodriguez and Sons,SMB,Technology,Large,2025-07-08
4460,CUST04460,Perez and Sons,SMB,Education,Small,2024-06-02
4461,CUST04461,Russell Group,MidMarket,Retail,Medium,2023-08-18
4462,CUST04462,Keller Group,Enterprise,Manufacturing,Large,2024-02-04
4463,CUST04463,Davila-Martin,SMB,Technology,Small,2023-08-29
4464,CUST04464,Hicks PLC,SMB,Finance,Medium,2024-10-08
4465,CUST04465,Wagner-Murphy,SMB,Technology,Small,2023-01-25
4466,CUST04466,Wood-Walsh,SMB,Technology,Medium,2024-12-21
4467,CUST04467,Miller and Sons,MidMarket,Retail,Large,2023-12-06
4468,CUST04468,"Jones, Lawson and Brown",SMB,Retail,Large,2024-01-21
4469,CUST04469,"Howard, Horn and Lam",SMB,Finance,Medium,2026-02-13
4470,CUST04470,"Gardner, Jones and Brooks",Enterprise,Technology,Large,2024-01-23
4471,CUST04471,Cole-Roberts,SMB,Manufacturing,Small,2025-05-06
4472,CUST04472,"Stevens, Oconnor and Williams",Enterprise,Finance,Small,2022-03-28
4473,CUST04473,"King, Hall and Johns",SMB,Healthcare,Large,2026-03-14
4474,CUST04474,Wolfe-Rivera,MidMarket,Retail,Medium,2025-10-21
4475,CUST04475,Ortiz-Sanchez,Enterprise,Education,Large,2023-07-27
4476,CUST04476,Castro-Richardson,SMB,Education,Small,2022-07-16
4477,CUST04477,"Washington, Phillips and Aguilar",SMB,Education,Small,2022-07-20
4478,CUST04478,Adams-Velez,MidMarket,Retail,Large,2022-02-25
4479,CUST04479,"Moon, Baker and Fields",Enterprise,Manufacturing,Large,2021-09-03
4480,CUST04480,"Scott, Hubbard and Olson",Enterprise,Technology,Medium,2023-09-01
4481,CUST04481,West-Cooley,MidMarket,Healthcare,Medium,2026-03-19
4482,CUST04482,Orr-Weaver,MidMarket,Retail,Large,2024-07-21
4483,CUST04483,Owens-Anderson,MidMarket,Finance,Large,2022-10-18
4484,CUST04484,"Nelson, Mayer and Thompson",SMB,Healthcare,Medium,2025-11-13
4485,CUST04485,Martin-Porter,SMB,Education,Medium,2021-08-17
4486,CUST04486,Best Group,Enterprise,Education,Large,2022-04-27
4487,CUST04487,Miller-Fisher,MidMarket,Technology,Medium,2024-04-14
4488,CUST04488,"Snyder, Fox and Johnson",MidMarket,Technology,Medium,2025-07-02
4489,CUST04489,Solis-Lawrence,SMB,Retail,Small,2021-07-22
4490,CUST04490,Weber LLC,SMB,Healthcare,Medium,2022-05-23
4491,CUST04491,Oconnell-Black,MidMarket,Education,Small,2021-07-26
4492,CUST04492,"Smith, Green and Chavez",Enterprise,Education,Small,2024-11-20
4493,CUST04493,Foley-Tanner,Enterprise,Manufacturing,Small,2026-04-25
4494,CUST04494,"Walker, Schaefer and Floyd",MidMarket,Technology,Large,2022-06-18
4495,CUST04495,Walters PLC,MidMarket,Retail,Large,2024-04-07
4496,CUST04496,English and Sons,SMB,Technology,Large,2023-12-10
4497,CUST04497,Brown-Mckinney,Enterprise,Education,Medium,2023-05-12
4498,CUST04498,"Anderson, Chambers and Mullen",SMB,Education,Small,2024-09-02
4499,CUST04499,"Schroeder, Reeves and Nelson",Enterprise,Retail,Medium,2026-02-20
4500,CUST04500,Stewart PLC,MidMarket,Technology,Medium,2025-10-04
4501,CUST04501,"Collier, Patel and Johns",Enterprise,Retail,Small,2023-03-02
4502,CUST04502,Howe-Davis,MidMarket,Retail,Large,2024-06-15
4503,CUST04503,"Flores, Jackson and Cisneros",SMB,Retail,Small,2023-07-24
4504,CUST04504,Bell LLC,Enterprise,Retail,Medium,2024-10-15
4505,CUST04505,Moore-Jordan,SMB,Finance,Medium,2022-06-05
4506,CUST04506,"Davidson, Gray and Johnson",MidMarket,Healthcare,Medium,2023-01-18
4507,CUST04507,"Ryan, Hammond and Carr",Enterprise,Technology,Small,2024-06-10
4508,CUST04508,Johnson and Sons,SMB,Retail,Large,2024-06-25
4509,CUST04509,Ortega-Diaz,MidMarket,Healthcare,Small,2025-12-27
4510,CUST04510,"Lara, Ramos and Daugherty",MidMarket,Retail,Medium,2022-07-08
4511,CUST04511,"Mendoza, Bradford and Hahn",Enterprise,Retail,Medium,2021-10-22
4512,CUST04512,Carr Inc,SMB,Finance,Small,2024-08-15
4513,CUST04513,Carrillo-Gonzalez,MidMarket,Technology,Medium,2023-07-26
4514,CUST04514,"Baker, Moon and Bennett",MidMarket,Technology,Medium,2025-12-26
4515,CUST04515,"Shea, Glenn and Chung",Enterprise,Manufacturing,Small,2022-03-08
4516,CUST04516,Jones-Martin,SMB,Technology,Small,2022-07-23
4517,CUST04517,"Lee, Martinez and Gilbert",MidMarket,Technology,Medium,2022-04-11
4518,CUST04518,Gordon-King,SMB,Healthcare,Large,2023-07-11
4519,CUST04519,Nguyen PLC,SMB,Education,Large,2023-12-20
4520,CUST04520,"Moon, Williams and Shannon",Enterprise,Education,Medium,2023-10-15
4521,CUST04521,Green-Watts,SMB,Education,Large,2024-11-23
4522,CUST04522,"Chen, Hodge and Collins",SMB,Manufacturing,Medium,2025-10-04
4523,CUST04523,Ramos-Weaver,SMB,Education,Large,2025-02-20
4524,CUST04524,"Wilson, Moreno and Bell",MidMarket,Manufacturing,Medium,2023-07-15
4525,CUST04525,"Carter, Hahn and Butler",MidMarket,Technology,Small,2025-09-17
4526,CUST04526,Mueller-Jones,Enterprise,Technology,Large,2026-05-15
4527,CUST04527,Rush Ltd,MidMarket,Education,Large,2024-09-21
4528,CUST04528,Boyle LLC,Enterprise,Technology,Small,2024-02-10
4529,CUST04529,"Pratt, Sanchez and Burton",SMB,Retail,Large,2024-06-22
4530,CUST04530,Li-Hayes,SMB,Technology,Medium,2021-08-06
4531,CUST04531,Mendez Group,MidMarket,Education,Large,2022-03-24
4532,CUST04532,Stevens-Mayo,SMB,Retail,Large,2023-06-15
4533,CUST04533,Cameron-Hernandez,SMB,Finance,Large,2022-07-09
4534,CUST04534,Barker-Moran,Enterprise,Healthcare,Small,2024-03-26
4535,CUST04535,Bush-Tate,MidMarket,Healthcare,Large,2023-01-13
4536,CUST04536,Taylor Ltd,Enterprise,Education,Medium,2025-10-06
4537,CUST04537,"Blair, Fleming and Owens",Enterprise,Technology,Small,2024-12-09
4538,CUST04538,Vargas-Ortega,MidMarket,Manufacturing,Medium,2025-12-19
4539,CUST04539,"Roberts, Smith and Hull",SMB,Healthcare,Medium,2024-03-05
4540,CUST04540,Clark PLC,SMB,Education,Medium,2023-04-04
4541,CUST04541,Lewis and Sons,MidMarket,Manufacturing,Medium,2025-07-13
4542,CUST04542,"Andrade, Sanchez and Cortez",MidMarket,Finance,Medium,2021-07-30
4543,CUST04543,Weaver-Aguilar,SMB,Education,Large,2024-06-08
4544,CUST04544,Payne-Lynch,MidMarket,Technology,Medium,2025-09-23
4545,CUST04545,Crawford-Gonzalez,SMB,Manufacturing,Small,2023-01-26
4546,CUST04546,Moran Ltd,MidMarket,Technology,Small,2022-12-05
4547,CUST04547,Cruz LLC,SMB,Finance,Large,2023-04-23
4548,CUST04548,Murray PLC,Enterprise,Education,Large,2026-03-31
4549,CUST04549,Fuller and Sons,SMB,Healthcare,Small,2025-11-08
4550,CUST04550,Jones-Mcdaniel,MidMarket,Manufacturing,Large,2024-07-08
4551,CUST04551,"Salinas, Dennis and Weaver",MidMarket,Education,Medium,2024-09-20
4552,CUST04552,Martin and Sons,Enterprise,Manufacturing,Medium,2022-09-04
4553,CUST04553,Hernandez-Lee,MidMarket,Education,Small,2025-10-24
4554,CUST04554,Montgomery-Lopez,SMB,Healthcare,Large,2025-05-31
4555,CUST04555,Williams Inc,SMB,Education,Medium,2024-11-23
4556,CUST04556,"Elliott, Johnson and Warner",SMB,Manufacturing,Large,2022-05-31
4557,CUST04557,Solis PLC,SMB,Retail,Small,2025-11-29
4558,CUST04558,Hernandez-Pearson,MidMarket,Retail,Small,2025-05-08
4559,CUST04559,Schaefer-Brown,SMB,Finance,Medium,2024-10-21
4560,CUST04560,"Shaw, Peck and Tran",Enterprise,Finance,Medium,2024-10-11
4561,CUST04561,"Saunders, Russo and Jackson",MidMarket,Finance,Large,2025-05-10
4562,CUST04562,"Vaughn, Olson and Cruz",MidMarket,Technology,Medium,2022-01-22
4563,CUST04563,Nelson-Ruiz,MidMarket,Finance,Medium,2022-11-23
4564,CUST04564,"West, Gonzalez and Freeman",SMB,Manufacturing,Small,2025-03-12
4565,CUST04565,Reyes-Watkins,SMB,Finance,Small,2021-08-06
4566,CUST04566,Garcia Group,MidMarket,Retail,Large,2025-05-17
4567,CUST04567,Freeman Inc,SMB,Retail,Small,2024-02-26
4568,CUST04568,Romero-Walker,MidMarket,Technology,Small,2024-10-26
4569,CUST04569,"Grant, Warren and Murphy",SMB,Finance,Medium,2026-04-08
4570,CUST04570,Maldonado and Sons,Enterprise,Technology,Large,2025-04-29
4571,CUST04571,Hubbard Ltd,MidMarket,Retail,Small,2022-06-05
4572,CUST04572,Campos-Lewis,MidMarket,Retail,Medium,2022-02-26
4573,CUST04573,"Stokes, Kane and Gay",SMB,Finance,Small,2025-06-19
4574,CUST04574,"Griffin, Gardner and Campbell",SMB,Finance,Large,2025-01-02
4575,CUST04575,"Ramirez, Mitchell and Kennedy",MidMarket,Healthcare,Small,2021-07-26
4576,CUST04576,Delacruz-Vargas,SMB,Healthcare,Medium,2022-03-16
4577,CUST04577,Mccall-Anderson,Enterprise,Manufacturing,Medium,2022-06-09
4578,CUST04578,Hoffman-Lewis,MidMarket,Manufacturing,Large,2023-04-04
4579,CUST04579,Brown and Sons,Enterprise,Healthcare,Medium,2024-08-23
4580,CUST04580,Harris-Walls,SMB,Technology,Large,2026-03-29
4581,CUST04581,"Byrd, Henderson and Moyer",SMB,Technology,Large,2022-12-14
4582,CUST04582,"Parker, Holmes and Lowe",Enterprise,Finance,Large,2025-12-24
4583,CUST04583,Murphy-Harris,SMB,Finance,Large,2026-03-29
4584,CUST04584,Delgado Inc,SMB,Education,Small,2024-02-13
4585,CUST04585,Figueroa-Morris,Enterprise,Manufacturing,Large,2022-01-04
4586,CUST04586,Bray-Brown,Enterprise,Technology,Small,2026-02-25
4587,CUST04587,"Mitchell, Hartman and Turner",Enterprise,Healthcare,Medium,2022-09-14
4588,CUST04588,Pierce-Moore,MidMarket,Manufacturing,Medium,2022-02-27
4589,CUST04589,Coleman-Long,MidMarket,Finance,Medium,2023-03-24
4590,CUST04590,"Rivera, Williams and Johnson",Enterprise,Healthcare,Medium,2022-03-17
4591,CUST04591,Wilson LLC,MidMarket,Manufacturing,Small,2024-12-12
4592,CUST04592,Frost Inc,Enterprise,Finance,Large,2022-07-16
4593,CUST04593,"Johnson, Myers and Green",SMB,Technology,Medium,2025-09-21
4594,CUST04594,Bradshaw-Oliver,Enterprise,Retail,Small,2024-09-18
4595,CUST04595,Carlson Group,MidMarket,Education,Medium,2023-11-26
4596,CUST04596,"Miller, Perez and Santos",SMB,Education,Medium,2025-09-08
4597,CUST04597,Mcmillan Inc,SMB,Healthcare,Large,2025-11-11
4598,CUST04598,Adkins and Sons,MidMarket,Technology,Medium,2025-04-23
4599,CUST04599,Brown Inc,Enterprise,Technology,Medium,2025-06-18
4600,CUST04600,Robinson Group,MidMarket,Education,Medium,2021-12-03
4601,CUST04601,Williams-Hernandez,SMB,Finance,Large,2022-01-21
4602,CUST04602,"Price, Arnold and Flores",MidMarket,Healthcare,Medium,2025-02-09
4603,CUST04603,Ward LLC,MidMarket,Healthcare,Small,2024-11-06
4604,CUST04604,Greene-Anderson,SMB,Healthcare,Large,2021-10-16
4605,CUST04605,"Murphy, Ortiz and Hunt",SMB,Manufacturing,Large,2024-03-06
4606,CUST04606,Santos Ltd,MidMarket,Technology,Large,2022-03-31
4607,CUST04607,Wilson Group,MidMarket,Manufacturing,Medium,2022-12-08
4608,CUST04608,"Marsh, Nicholson and Ferguson",SMB,Retail,Medium,2025-04-29
4609,CUST04609,Davis PLC,MidMarket,Retail,Small,2022-01-28
4610,CUST04610,Bennett-Goodman,SMB,Retail,Large,2023-04-30
4611,CUST04611,Taylor LLC,MidMarket,Manufacturing,Medium,2021-08-29
4612,CUST04612,Barker-Payne,SMB,Technology,Medium,2025-02-06
4613,CUST04613,Morton PLC,SMB,Manufacturing,Large,2023-05-30
4614,CUST04614,Schwartz-Tucker,Enterprise,Finance,Large,2025-05-20
4615,CUST04615,"Haynes, Owens and Mercer",Enterprise,Manufacturing,Small,2021-09-26
4616,CUST04616,Sanford-Freeman,MidMarket,Healthcare,Medium,2023-07-02
4617,CUST04617,Ruiz-Willis,SMB,Manufacturing,Small,2024-01-26
4618,CUST04618,Reyes-Perez,SMB,Healthcare,Small,2025-07-14
4619,CUST04619,"Byrd, Andrews and Morgan",MidMarket,Retail,Small,2025-10-29
4620,CUST04620,Fitzpatrick-Dyer,Enterprise,Education,Small,2023-01-10
4621,CUST04621,Small-Lambert,MidMarket,Manufacturing,Small,2025-08-31
4622,CUST04622,"Parks, Lawrence and Richards",SMB,Technology,Small,2024-05-07
4623,CUST04623,Erickson PLC,Enterprise,Education,Medium,2024-04-30
4624,CUST04624,Reyes Ltd,MidMarket,Technology,Medium,2023-05-28
4625,CUST04625,Howard LLC,SMB,Finance,Large,2024-09-12
4626,CUST04626,Martinez-Perez,MidMarket,Education,Large,2023-03-13
4627,CUST04627,Barnes-Lopez,MidMarket,Finance,Small,2025-06-29
4628,CUST04628,"Santiago, Jackson and Barry",MidMarket,Education,Large,2025-10-02
4629,CUST04629,"Mclean, Thomas and Carter",MidMarket,Manufacturing,Large,2023-06-14
4630,CUST04630,Porter-Adkins,MidMarket,Retail,Small,2025-05-27
4631,CUST04631,"Keith, Mccarthy and Deleon",SMB,Healthcare,Medium,2022-12-16
4632,CUST04632,"Powell, Morgan and Raymond",MidMarket,Retail,Small,2022-02-20
4633,CUST04633,"Arellano, Hill and Morris",SMB,Manufacturing,Large,2024-05-03
4634,CUST04634,Wright LLC,MidMarket,Manufacturing,Large,2023-12-17
4635,CUST04635,"Wilson, Johnston and Myers",SMB,Healthcare,Small,2025-01-13
4636,CUST04636,Martinez-Benjamin,SMB,Education,Large,2022-01-28
4637,CUST04637,"Stanton, Doyle and Morgan",Enterprise,Manufacturing,Small,2022-08-25
4638,CUST04638,Snyder Inc,SMB,Manufacturing,Medium,2025-09-29
4639,CUST04639,Jones-Lambert,MidMarket,Retail,Medium,2021-09-26
4640,CUST04640,"Henderson, Hess and Sandoval",SMB,Healthcare,Large,2024-03-16
4641,CUST04641,"Harper, Jones and Kelly",MidMarket,Finance,Medium,2023-08-16
4642,CUST04642,"Jones, Greene and Richardson",MidMarket,Finance,Small,2021-07-15
4643,CUST04643,Young LLC,MidMarket,Technology,Large,2022-03-27
4644,CUST04644,Hall-Berry,MidMarket,Manufacturing,Medium,2023-10-07
4645,CUST04645,White Ltd,SMB,Retail,Large,2024-03-11
4646,CUST04646,"Mccarty, Thompson and Lawrence",SMB,Finance,Medium,2023-02-28
4647,CUST04647,Chapman Inc,MidMarket,Healthcare,Large,2024-11-11
4648,CUST04648,"Patrick, Bernard and Thompson",SMB,Healthcare,Small,2025-02-18
4649,CUST04649,Walsh Group,SMB,Education,Small,2026-04-27
4650,CUST04650,"Avila, Cooper and Rivera",Enterprise,Retail,Small,2022-12-28
4651,CUST04651,Bell and Sons,SMB,Manufacturing,Large,2025-03-06
4652,CUST04652,"Wilson, Flowers and Butler",MidMarket,Manufacturing,Large,2022-09-04
4653,CUST04653,Miller Inc,MidMarket,Manufacturing,Medium,2025-04-27
4654,CUST04654,Davidson-Tyler,MidMarket,Education,Small,2025-03-17
4655,CUST04655,"Dunn, Adams and Gilmore",SMB,Education,Medium,2023-05-07
4656,CUST04656,Johnston-Carroll,SMB,Finance,Medium,2024-12-20
4657,CUST04657,Carney-Mitchell,MidMarket,Healthcare,Small,2025-06-01
4658,CUST04658,Keller-Wade,MidMarket,Education,Medium,2022-05-29
4659,CUST04659,Clark-Smith,SMB,Healthcare,Medium,2024-04-23
4660,CUST04660,Shaffer-Jones,SMB,Education,Large,2024-06-25
4661,CUST04661,Cooper-Arnold,MidMarket,Technology,Medium,2024-10-14
4662,CUST04662,"Grant, Duran and Castillo",SMB,Manufacturing,Small,2023-08-05
4663,CUST04663,"Mitchell, Bennett and Daugherty",SMB,Technology,Medium,2023-08-10
4664,CUST04664,"Orr, Payne and Brown",Enterprise,Retail,Medium,2024-09-08
4665,CUST04665,Holmes PLC,SMB,Technology,Small,2026-05-11
4666,CUST04666,Harrell and Sons,SMB,Healthcare,Large,2022-06-18
